direction,entry_time,exit_time,entry_price,exit_price,prob,pnl,pnl_pct,capital
long,2026-03-24 00:38:00+00:00,2026-03-24 00:38:00+00:00,2.53497,2.50748,0.5204,-125.9336,-1.2844,9678.69
long,2026-03-24 00:39:00+00:00,2026-03-24 00:39:00+00:00,2.50748,2.51627,0.5204,14.5714,0.1506,9693.26
long,2026-03-24 00:57:00+00:00,2026-03-24 00:57:00+00:00,2.4009,2.39343,0.5204,-49.5455,-0.5111,9643.71
short,2026-03-24 03:12:00+00:00,2026-03-24 03:12:00+00:00,1.04719,1.05461,0.5206,-87.6192,-0.9086,9556.09
short,2026-03-24 03:13:00+00:00,2026-03-24 03:13:00+00:00,1.05461,1.00897,0.5206,394.4436,4.1277,9950.54
short,2026-03-24 04:36:00+00:00,2026-03-24 04:36:00+00:00,0.92577,0.92917,0.5206,-56.4456,-0.5673,9894.09
short,2026-03-24 04:37:00+00:00,2026-03-24 04:37:00+00:00,0.92917,0.91862,0.5206,92.5515,0.9354,9986.64
short,2026-03-24 04:38:00+00:00,2026-03-24 04:38:00+00:00,0.91862,0.92,0.5206,-34.9758,-0.3502,9951.67
short,2026-03-24 04:39:00+00:00,2026-03-24 04:39:00+00:00,0.92,0.94807,0.5206,-323.5373,-3.2511,9628.13
long,2026-03-24 04:40:00+00:00,2026-03-24 04:40:00+00:00,0.94807,0.94083,0.5204,-92.7821,-0.9637,9535.35
short,2026-03-24 04:41:00+00:00,2026-03-24 04:41:00+00:00,0.94083,0.94776,0.5206,-89.3065,-0.9366,9446.04
long,2026-03-24 04:42:00+00:00,2026-03-24 04:42:00+00:00,0.94776,0.97364,0.5204,239.0461,2.5306,9685.09
long,2026-03-24 04:43:00+00:00,2026-03-24 04:43:00+00:00,0.97364,0.98425,0.5204,86.1706,0.8897,9771.26
long,2026-03-24 04:44:00+00:00,2026-03-24 04:44:00+00:00,0.98425,0.9976,0.5204,112.9912,1.1564,9884.25
long,2026-03-24 04:45:00+00:00,2026-03-24 04:45:00+00:00,0.9976,0.99236,0.5204,-71.6866,-0.7253,9812.56
long,2026-03-24 04:46:00+00:00,2026-03-24 04:46:00+00:00,0.99236,1.07017,0.5204,749.7685,7.6409,10562.33
long,2026-03-24 04:48:00+00:00,2026-03-24 04:48:00+00:00,1.04276,1.02827,0.5204,-167.8968,-1.5896,10394.43
long,2026-03-24 04:49:00+00:00,2026-03-24 04:49:00+00:00,1.02827,1.03122,0.5204,9.0317,0.0869,10403.46
long,2026-03-24 04:51:00+00:00,2026-03-24 04:51:00+00:00,1.03101,1.02169,0.5204,-114.8509,-1.104,10288.61
long,2026-03-24 04:52:00+00:00,2026-03-24 04:52:00+00:00,1.02169,1.03043,0.5204,67.4362,0.6554,10356.05
long,2026-03-24 04:53:00+00:00,2026-03-24 04:53:00+00:00,1.03043,1.04118,0.5204,87.3278,0.8433,10443.38
long,2026-03-24 04:54:00+00:00,2026-03-24 04:54:00+00:00,1.04118,1.06399,0.5204,207.9051,1.9908,10651.28
long,2026-03-24 04:55:00+00:00,2026-03-24 04:55:00+00:00,1.06399,1.05559,0.5204,-105.3924,-0.9895,10545.89
long,2026-03-24 04:56:00+00:00,2026-03-24 04:56:00+00:00,1.05559,1.0804,0.5204,226.773,2.1503,10772.66
long,2026-03-24 04:57:00+00:00,2026-03-24 04:57:00+00:00,1.0804,1.0661,0.5204,-164.1306,-1.5236,10608.53
long,2026-03-24 04:58:00+00:00,2026-03-24 04:58:00+00:00,1.0661,1.05777,0.5204,-104.1071,-0.9814,10504.43
long,2026-03-24 04:59:00+00:00,2026-03-24 04:59:00+00:00,1.05777,1.04441,0.5204,-153.6834,-1.463,10350.74
long,2026-03-24 05:00:00+00:00,2026-03-24 05:00:00+00:00,1.04441,1.02494,0.5204,-213.6611,-2.0642,10137.08
long,2026-03-24 05:01:00+00:00,2026-03-24 05:01:00+00:00,1.02494,1.02706,0.5204,0.6935,0.0068,10137.77
long,2026-03-24 05:02:00+00:00,2026-03-24 05:02:00+00:00,1.02706,1.04589,0.5204,165.5893,1.6334,10303.36
long,2026-03-24 05:03:00+00:00,2026-03-24 05:03:00+00:00,1.04589,1.02698,0.5204,-206.8946,-2.008,10096.47
long,2026-03-24 05:04:00+00:00,2026-03-24 05:04:00+00:00,1.02698,1.0123,0.5204,-164.5153,-1.6294,9931.95
long,2026-03-24 05:05:00+00:00,2026-03-24 05:05:00+00:00,1.0123,1.01045,0.5204,-38.0148,-0.3828,9893.94
long,2026-03-24 05:06:00+00:00,2026-03-24 05:06:00+00:00,1.01045,1.02762,0.5204,148.3342,1.4992,10042.27
long,2026-03-24 05:07:00+00:00,2026-03-24 05:07:00+00:00,1.02762,1.03535,0.5204,55.4558,0.5522,10097.73
long,2026-03-24 05:08:00+00:00,2026-03-24 05:08:00+00:00,1.03535,1.03018,0.5204,-70.6183,-0.6993,10027.11
long,2026-03-24 05:09:00+00:00,2026-03-24 05:09:00+00:00,1.03018,1.04107,0.5204,85.9421,0.8571,10113.05
long,2026-03-24 05:10:00+00:00,2026-03-24 05:10:00+00:00,1.04107,1.03436,0.5204,-85.4077,-0.8445,10027.65
long,2026-03-24 05:11:00+00:00,2026-03-24 05:11:00+00:00,1.03436,1.02022,0.5204,-157.1361,-1.567,9870.51
long,2026-03-24 05:12:00+00:00,2026-03-24 05:12:00+00:00,1.02022,1.01137,0.5204,-105.3637,-1.0675,9765.15
long,2026-03-24 05:18:00+00:00,2026-03-24 05:18:00+00:00,1.03707,1.04372,0.5204,43.0867,0.4412,9808.23
long,2026-03-24 05:23:00+00:00,2026-03-24 05:23:00+00:00,1.02448,1.01124,0.5204,-146.3744,-1.4924,9661.86
long,2026-03-24 05:24:00+00:00,2026-03-24 05:24:00+00:00,1.01124,1.01652,0.5204,31.1239,0.3221,9692.98
long,2026-03-24 05:36:00+00:00,2026-03-24 05:36:00+00:00,0.97467,0.9992,0.5204,224.5621,2.3167,9917.54
long,2026-03-24 05:37:00+00:00,2026-03-24 05:37:00+00:00,0.9992,1.00334,0.5204,21.2564,0.2143,9938.8
long,2026-03-24 05:38:00+00:00,2026-03-24 05:38:00+00:00,1.00334,1.02145,0.5204,159.5149,1.605,10098.32
long,2026-03-24 05:39:00+00:00,2026-03-24 05:39:00+00:00,1.02145,1.01784,0.5204,-55.886,-0.5534,10042.43
long,2026-03-24 05:40:00+00:00,2026-03-24 05:40:00+00:00,1.01784,1.01539,0.5204,-44.2576,-0.4407,9998.17
long,2026-03-24 05:41:00+00:00,2026-03-24 05:41:00+00:00,1.01539,0.9972,0.5204,-199.1066,-1.9914,9799.07
long,2026-03-24 05:42:00+00:00,2026-03-24 05:42:00+00:00,0.9972,1.00181,0.5204,25.7024,0.2623,9824.77
long,2026-03-24 06:24:00+00:00,2026-03-24 06:24:00+00:00,1.04173,1.01282,0.5204,-292.3056,-2.9752,9532.46
long,2026-03-24 09:53:00+00:00,2026-03-24 09:53:00+00:00,1.02936,1.02888,0.5204,-23.51,-0.2466,9508.95
long,2026-03-24 14:22:00+00:00,2026-03-24 14:22:00+00:00,1.01381,1.01647,0.5204,5.9314,0.0624,9514.88
long,2026-03-24 14:23:00+00:00,2026-03-24 14:23:00+00:00,1.01647,1.00973,0.5204,-82.121,-0.8631,9432.76
