direction,entry_time,exit_time,entry_price,exit_price,prob,pnl,pnl_pct,capital
long,2026-03-22 12:30:00+00:00,2026-03-22 12:30:00+00:00,1.77262,1.79041,0.6703,94.0436,0.8036,11796.85
long,2026-03-22 12:35:00+00:00,2026-03-22 12:35:00+00:00,1.79041,1.78761,0.7593,-42.0426,-0.3564,11754.81
long,2026-03-22 12:40:00+00:00,2026-03-22 12:40:00+00:00,1.78761,1.8854,0.6501,619.5291,5.2704,12374.33
long,2026-03-22 12:45:00+00:00,2026-03-22 12:45:00+00:00,1.8854,1.9393,0.5965,329.01,2.6588,12703.35
long,2026-03-22 13:00:00+00:00,2026-03-22 13:00:00+00:00,2.03052,2.0658,0.6876,195.3121,1.5375,12898.66
long,2026-03-22 13:05:00+00:00,2026-03-22 13:05:00+00:00,2.0658,2.01668,0.6406,-332.4979,-2.5778,12566.16
long,2026-03-22 13:10:00+00:00,2026-03-22 13:10:00+00:00,2.01668,2.0031,0.6311,-109.7508,-0.8734,12456.41
long,2026-03-22 13:15:00+00:00,2026-03-22 13:15:00+00:00,2.0031,2.01215,0.5619,31.3652,0.2518,12487.77
long,2026-03-22 13:20:00+00:00,2026-03-22 13:20:00+00:00,2.01215,2.00462,0.6387,-71.7081,-0.5742,12416.07
long,2026-03-22 13:25:00+00:00,2026-03-22 13:25:00+00:00,2.00462,1.93404,0.5592,-461.9853,-3.7209,11954.08
long,2026-03-22 13:30:00+00:00,2026-03-22 13:30:00+00:00,1.93404,1.99167,0.83,332.2963,2.7798,12286.38
long,2026-03-22 13:55:00+00:00,2026-03-22 13:55:00+00:00,1.99382,1.97427,0.5816,-145.0443,-1.1805,12141.33
long,2026-03-22 14:05:00+00:00,2026-03-22 14:05:00+00:00,1.96784,1.98749,0.5912,96.9554,0.7986,12238.29
long,2026-03-22 15:10:00+00:00,2026-03-22 15:10:00+00:00,2.08228,2.15354,0.6196,394.3434,3.2222,12632.63
long,2026-03-22 15:15:00+00:00,2026-03-22 15:15:00+00:00,2.15354,2.20574,0.6186,280.9391,2.2239,12913.57
long,2026-03-22 15:30:00+00:00,2026-03-22 15:30:00+00:00,2.19519,2.21797,0.6365,108.18,0.8377,13021.75
long,2026-03-22 15:35:00+00:00,2026-03-22 15:35:00+00:00,2.21797,2.1937,0.7174,-168.5332,-1.2942,12853.22
long,2026-03-22 15:40:00+00:00,2026-03-22 15:40:00+00:00,2.1937,2.1945,0.6288,-21.0191,-0.1635,12832.2
long,2026-03-22 15:45:00+00:00,2026-03-22 15:45:00+00:00,2.1945,2.21754,0.6173,109.0605,0.8499,12941.26
long,2026-03-22 16:05:00+00:00,2026-03-22 16:05:00+00:00,2.1139,2.1751,0.6651,348.7828,2.6951,13290.04
long,2026-03-22 16:15:00+00:00,2026-03-22 16:15:00+00:00,2.21427,2.21806,0.6459,-3.8325,-0.0288,13286.21
long,2026-03-22 16:20:00+00:00,2026-03-22 16:20:00+00:00,2.21806,2.19159,0.5511,-185.1281,-1.3934,13101.08
long,2026-03-22 16:25:00+00:00,2026-03-22 16:25:00+00:00,2.19159,2.2255,0.5829,176.508,1.3473,13277.59
long,2026-03-22 16:35:00+00:00,2026-03-22 16:35:00+00:00,2.30533,2.45015,0.7894,807.5382,6.082,14085.13
long,2026-03-22 17:10:00+00:00,2026-03-22 17:10:00+00:00,2.63832,2.70535,0.7095,329.681,2.3406,14414.81
long,2026-03-22 17:20:00+00:00,2026-03-22 17:20:00+00:00,3.06471,4.05113,0.5694,4610.7789,31.9864,19025.59
long,2026-03-22 17:35:00+00:00,2026-03-22 17:35:00+00:00,3.70679,3.46166,0.5576,-1296.2131,-6.813,17729.37
long,2026-03-22 17:40:00+00:00,2026-03-22 17:40:00+00:00,3.46166,3.21618,0.6899,-1292.7187,-7.2914,16436.65
long,2026-03-22 18:00:00+00:00,2026-03-22 18:00:00+00:00,2.78967,1.79354,0.7376,-5902.0424,-35.9078,10534.61
short,2026-03-22 18:05:00+00:00,2026-03-22 18:05:00+00:00,1.79354,2.13784,0.7748,-2043.3643,-19.3967,8491.25
long,2026-03-22 18:10:00+00:00,2026-03-22 18:10:00+00:00,2.13784,2.60168,0.6771,1825.3352,21.4967,10316.58
long,2026-03-22 18:15:00+00:00,2026-03-22 18:15:00+00:00,2.60168,2.57639,0.6171,-120.917,-1.1721,10195.67
long,2026-03-22 18:20:00+00:00,2026-03-22 18:20:00+00:00,2.57639,2.66346,0.7875,324.1748,3.1795,10519.84
long,2026-03-22 18:25:00+00:00,2026-03-22 18:25:00+00:00,2.66346,3.1255,0.5981,1803.8751,17.1474,12323.72
long,2026-03-22 18:30:00+00:00,2026-03-22 18:30:00+00:00,3.1255,2.89214,0.6423,-944.7762,-7.6663,11378.94
long,2026-03-22 18:35:00+00:00,2026-03-22 18:35:00+00:00,2.89214,2.79944,0.9004,-387.4801,-3.4052,10991.46
long,2026-03-22 18:40:00+00:00,2026-03-22 18:40:00+00:00,2.79944,3.16267,0.8214,1404.1694,12.7751,12395.63
long,2026-03-22 18:45:00+00:00,2026-03-22 18:45:00+00:00,3.16267,2.81188,0.6296,-1399.6621,-11.2916,10995.97
long,2026-03-22 18:55:00+00:00,2026-03-22 18:55:00+00:00,2.59858,2.61519,0.6327,48.2938,0.4392,11044.26
long,2026-03-22 19:00:00+00:00,2026-03-22 19:00:00+00:00,2.61519,2.36626,0.5937,-1073.3498,-9.7186,9970.91
short,2026-03-22 19:15:00+00:00,2026-03-22 19:15:00+00:00,2.18091,2.208,0.7505,-143.7947,-1.4421,9827.12
short,2026-03-22 19:20:00+00:00,2026-03-22 19:20:00+00:00,2.208,2.34494,0.6437,-629.1313,-6.402,9197.99
long,2026-03-22 19:30:00+00:00,2026-03-22 19:30:00+00:00,2.36993,2.03768,0.6946,-1307.8984,-14.2194,7890.09
short,2026-03-22 19:35:00+00:00,2026-03-22 19:35:00+00:00,2.03768,1.98738,0.7702,178.9861,2.2685,8069.07
short,2026-03-22 19:50:00+00:00,2026-03-22 19:50:00+00:00,1.91115,1.83913,0.6589,287.9377,3.5684,8357.01
short,2026-03-22 20:05:00+00:00,2026-03-22 20:05:00+00:00,1.69224,1.87745,0.6693,-931.3608,-11.1447,7425.65
short,2026-03-22 20:10:00+00:00,2026-03-22 20:10:00+00:00,1.87745,2.04734,0.8944,-686.7966,-9.249,6738.85
long,2026-03-22 20:20:00+00:00,2026-03-22 20:20:00+00:00,2.28903,2.23191,0.8894,-181.6377,-2.6954,6557.22
short,2026-03-22 20:55:00+00:00,2026-03-22 20:55:00+00:00,2.23598,2.25832,0.5624,-78.6285,-1.1991,6478.59
short,2026-03-22 21:10:00+00:00,2026-03-22 21:10:00+00:00,2.26398,2.25416,0.7233,15.1437,0.2337,6493.73
long,2026-03-22 21:30:00+00:00,2026-03-22 21:30:00+00:00,2.38185,2.35415,0.7252,-88.5071,-1.363,6405.22
long,2026-03-22 21:35:00+00:00,2026-03-22 21:35:00+00:00,2.35415,2.3412,0.6066,-48.0451,-0.7501,6357.18
long,2026-03-22 21:40:00+00:00,2026-03-22 21:40:00+00:00,2.3412,2.36558,0.8003,53.4859,0.8413,6410.66
long,2026-03-22 21:45:00+00:00,2026-03-22 21:45:00+00:00,2.36558,2.41901,0.8323,131.9727,2.0586,6542.64
long,2026-03-22 21:50:00+00:00,2026-03-22 21:50:00+00:00,2.41901,2.35287,0.6927,-191.9725,-2.9342,6350.66
long,2026-03-22 21:55:00+00:00,2026-03-22 21:55:00+00:00,2.35287,2.32009,0.6217,-101.1783,-1.5932,6249.49
short,2026-03-22 22:05:00+00:00,2026-03-22 22:05:00+00:00,2.29714,2.30285,0.6444,-28.0333,-0.4486,6221.45
short,2026-03-22 22:10:00+00:00,2026-03-22 22:10:00+00:00,2.30285,2.18561,0.6691,304.2964,4.8911,6525.75
short,2026-03-22 22:20:00+00:00,2026-03-22 22:20:00+00:00,2.28451,2.26753,0.6573,35.4522,0.5433,6561.2
short,2026-03-22 22:25:00+00:00,2026-03-22 22:25:00+00:00,2.26753,2.26961,0.6057,-19.141,-0.2917,6542.06
short,2026-03-22 22:35:00+00:00,2026-03-22 22:35:00+00:00,2.29025,2.28778,0.6849,-6.0286,-0.0922,6536.03
short,2026-03-22 22:40:00+00:00,2026-03-22 22:40:00+00:00,2.28778,2.25243,0.7604,87.9205,1.3452,6623.95
short,2026-03-22 22:45:00+00:00,2026-03-22 22:45:00+00:00,2.25243,2.25501,0.5834,-20.8352,-0.3145,6603.12
short,2026-03-22 22:50:00+00:00,2026-03-22 22:50:00+00:00,2.25501,2.27548,0.5958,-73.1465,-1.1078,6529.97
short,2026-03-22 22:55:00+00:00,2026-03-22 22:55:00+00:00,2.27548,2.22957,0.6624,118.6885,1.8176,6648.66
short,2026-03-22 23:00:00+00:00,2026-03-22 23:00:00+00:00,2.22957,2.19343,0.5985,94.4735,1.4209,6743.13
short,2026-03-22 23:05:00+00:00,2026-03-22 23:05:00+00:00,2.19343,2.31502,0.6511,-387.2833,-5.7434,6355.85
short,2026-03-22 23:10:00+00:00,2026-03-22 23:10:00+00:00,2.31502,2.38024,0.8239,-191.7721,-3.0173,6164.08
short,2026-03-22 23:15:00+00:00,2026-03-22 23:15:00+00:00,2.38024,2.46546,0.6904,-233.0213,-3.7803,5931.06
short,2026-03-22 23:50:00+00:00,2026-03-22 23:50:00+00:00,2.26646,2.30886,0.5539,-122.8179,-2.0708,5808.24
short,2026-03-22 23:55:00+00:00,2026-03-22 23:55:00+00:00,2.30886,2.30918,0.7532,-12.4215,-0.2139,5795.82
short,2026-03-23 00:00:00+00:00,2026-03-23 00:00:00+00:00,2.30918,2.33223,0.7897,-69.4449,-1.1982,5726.37
short,2026-03-23 00:05:00+00:00,2026-03-23 00:05:00+00:00,2.33223,2.31232,0.6332,37.4327,0.6537,5763.8
short,2026-03-23 00:15:00+00:00,2026-03-23 00:15:00+00:00,2.28129,2.27873,0.5929,-5.0596,-0.0878,5758.74
short,2026-03-23 00:25:00+00:00,2026-03-23 00:25:00+00:00,2.23186,2.19771,0.6552,76.5979,1.3301,5835.34
short,2026-03-23 00:35:00+00:00,2026-03-23 00:35:00+00:00,2.20382,2.23432,0.7071,-92.4295,-1.584,5742.91
short,2026-03-23 00:45:00+00:00,2026-03-23 00:45:00+00:00,2.20432,2.25332,0.6208,-139.1455,-2.4229,5603.77
short,2026-03-23 00:50:00+00:00,2026-03-23 00:50:00+00:00,2.25332,2.28088,0.5783,-79.7463,-1.4231,5524.02
short,2026-03-23 00:55:00+00:00,2026-03-23 00:55:00+00:00,2.28088,2.32131,0.6538,-108.9647,-1.9726,5415.06
short,2026-03-23 01:00:00+00:00,2026-03-23 01:00:00+00:00,2.32131,2.34489,0.7905,-65.8366,-1.2158,5349.22
short,2026-03-23 01:05:00+00:00,2026-03-23 01:05:00+00:00,2.34489,2.40658,0.8198,-151.4272,-2.8308,5197.79
long,2026-03-23 01:40:00+00:00,2026-03-23 01:40:00+00:00,2.48272,2.51454,0.6593,56.2224,1.0817,5254.02
long,2026-03-23 01:45:00+00:00,2026-03-23 01:45:00+00:00,2.51454,2.50217,0.5818,-36.3546,-0.6919,5217.66
long,2026-03-23 01:50:00+00:00,2026-03-23 01:50:00+00:00,2.50217,2.51993,0.734,26.5988,0.5098,5244.26
long,2026-03-23 01:55:00+00:00,2026-03-23 01:55:00+00:00,2.51993,2.58777,0.7318,130.6942,2.4921,5374.95
long,2026-03-23 02:05:00+00:00,2026-03-23 02:05:00+00:00,2.51738,2.58198,0.6293,127.18,2.3662,5502.13
long,2026-03-23 02:10:00+00:00,2026-03-23 02:10:00+00:00,2.58198,2.57921,0.8171,-16.9071,-0.3073,5485.23
long,2026-03-23 02:15:00+00:00,2026-03-23 02:15:00+00:00,2.57921,2.51928,0.8067,-138.4241,-2.5236,5346.8
long,2026-03-23 02:20:00+00:00,2026-03-23 02:20:00+00:00,2.51928,2.43975,0.8033,-179.4844,-3.3569,5167.32
long,2026-03-23 02:25:00+00:00,2026-03-23 02:25:00+00:00,2.43975,2.47259,0.7093,59.2195,1.146,5226.54
long,2026-03-23 02:30:00+00:00,2026-03-23 02:30:00+00:00,2.47259,2.51461,0.8225,78.3684,1.4994,5304.91
long,2026-03-23 02:35:00+00:00,2026-03-23 02:35:00+00:00,2.51461,2.52,0.603,0.7611,0.0143,5305.67
long,2026-03-23 02:40:00+00:00,2026-03-23 02:40:00+00:00,2.52,2.51054,0.6352,-30.5286,-0.5754,5275.14
long,2026-03-23 03:00:00+00:00,2026-03-23 03:00:00+00:00,2.51789,2.50902,0.6652,-29.1335,-0.5523,5246.01
long,2026-03-23 03:10:00+00:00,2026-03-23 03:10:00+00:00,2.61283,2.65306,0.5763,70.2812,1.3397,5316.29
long,2026-03-23 03:15:00+00:00,2026-03-23 03:15:00+00:00,2.65306,2.70673,0.6189,96.9131,1.8229,5413.2
long,2026-03-23 03:30:00+00:00,2026-03-23 03:30:00+00:00,2.57705,2.5869,0.6352,9.8639,0.1822,5423.06
long,2026-03-23 03:50:00+00:00,2026-03-23 03:50:00+00:00,2.35727,2.39643,0.6704,79.2442,1.4612,5502.31
long,2026-03-23 03:55:00+00:00,2026-03-23 03:55:00+00:00,2.39643,2.3794,0.6151,-50.1062,-0.9106,5452.2
long,2026-03-23 04:00:00+00:00,2026-03-23 04:00:00+00:00,2.3794,2.47719,0.8049,213.1734,3.9099,5665.37
long,2026-03-23 04:15:00+00:00,2026-03-23 04:15:00+00:00,2.4967,2.53338,0.7705,71.9015,1.2691,5737.28
long,2026-03-23 04:20:00+00:00,2026-03-23 04:20:00+00:00,2.53338,2.56994,0.7658,71.3219,1.2431,5808.6
long,2026-03-23 04:30:00+00:00,2026-03-23 04:30:00+00:00,2.56609,2.60419,0.6299,74.6259,1.2847,5883.22
long,2026-03-23 04:50:00+00:00,2026-03-23 04:50:00+00:00,2.5763,2.60362,0.6984,50.6213,0.8604,5933.85
long,2026-03-23 04:55:00+00:00,2026-03-23 04:55:00+00:00,2.60362,2.56424,0.6074,-101.6177,-1.7125,5832.23
long,2026-03-23 05:00:00+00:00,2026-03-23 05:00:00+00:00,2.56424,2.62662,0.7139,130.2155,2.2327,5962.44
long,2026-03-23 05:10:00+00:00,2026-03-23 05:10:00+00:00,2.69055,2.84399,0.7276,328.1087,5.5029,6290.55
long,2026-03-23 05:20:00+00:00,2026-03-23 05:20:00+00:00,2.73814,2.74543,0.6385,4.1668,0.0662,6294.72
long,2026-03-23 05:25:00+00:00,2026-03-23 05:25:00+00:00,2.74543,2.67842,0.8653,-166.2299,-2.6408,6128.49
long,2026-03-23 05:30:00+00:00,2026-03-23 05:30:00+00:00,2.67842,2.70133,0.8486,40.1634,0.6554,6168.65
long,2026-03-23 05:35:00+00:00,2026-03-23 05:35:00+00:00,2.70133,2.6932,0.8941,-30.9027,-0.501,6137.75
long,2026-03-23 05:40:00+00:00,2026-03-23 05:40:00+00:00,2.6932,2.72396,0.7115,57.8259,0.9421,6195.58
long,2026-03-23 05:45:00+00:00,2026-03-23 05:45:00+00:00,2.72396,2.7099,0.6824,-44.3703,-0.7162,6151.21
long,2026-03-23 05:55:00+00:00,2026-03-23 05:55:00+00:00,2.7568,2.73861,0.5857,-52.8895,-0.8598,6098.32
long,2026-03-23 06:15:00+00:00,2026-03-23 06:15:00+00:00,2.72207,2.68885,0.7051,-86.6202,-1.4204,6011.7
long,2026-03-23 06:20:00+00:00,2026-03-23 06:20:00+00:00,2.68885,2.69806,0.862,8.5682,0.1425,6020.26
long,2026-03-23 06:30:00+00:00,2026-03-23 06:30:00+00:00,2.78612,2.7577,0.7457,-73.4506,-1.2201,5946.81
long,2026-03-23 06:35:00+00:00,2026-03-23 06:35:00+00:00,2.7577,2.70096,0.8244,-134.25,-2.2575,5812.56
long,2026-03-23 06:40:00+00:00,2026-03-23 06:40:00+00:00,2.70096,2.68908,0.5976,-37.1913,-0.6398,5775.37
long,2026-03-23 06:45:00+00:00,2026-03-23 06:45:00+00:00,2.68908,2.6823,0.7045,-26.1122,-0.4521,5749.26
long,2026-03-23 06:50:00+00:00,2026-03-23 06:50:00+00:00,2.6823,2.65747,0.7738,-64.7193,-1.1257,5684.54
long,2026-03-23 06:55:00+00:00,2026-03-23 06:55:00+00:00,2.65747,2.6744,0.8359,24.8455,0.4371,5709.39
long,2026-03-23 07:00:00+00:00,2026-03-23 07:00:00+00:00,2.6744,2.69097,0.7776,23.9553,0.4196,5733.34
long,2026-03-23 07:30:00+00:00,2026-03-23 07:30:00+00:00,2.67892,2.7534,0.6914,147.9331,2.5802,5881.27
long,2026-03-23 07:40:00+00:00,2026-03-23 07:40:00+00:00,2.79608,2.82905,0.7689,57.5865,0.9792,5938.86
long,2026-03-23 07:45:00+00:00,2026-03-23 07:45:00+00:00,2.82905,3.13666,0.5648,633.8701,10.6733,6572.73
long,2026-03-23 07:50:00+00:00,2026-03-23 07:50:00+00:00,3.13666,3.064,0.5851,-165.4013,-2.5165,6407.33
long,2026-03-23 08:05:00+00:00,2026-03-23 08:05:00+00:00,2.97085,2.9511,0.8501,-55.4101,-0.8648,6351.92
long,2026-03-23 08:10:00+00:00,2026-03-23 08:10:00+00:00,2.9511,2.91167,0.8464,-97.5726,-1.5361,6254.35
long,2026-03-23 08:15:00+00:00,2026-03-23 08:15:00+00:00,2.91167,2.78149,0.9131,-292.1389,-4.671,5962.21
long,2026-03-23 08:20:00+00:00,2026-03-23 08:20:00+00:00,2.78149,2.84573,0.7532,125.776,2.1096,6087.98
long,2026-03-23 08:25:00+00:00,2026-03-23 08:25:00+00:00,2.84573,2.9152,0.8798,136.444,2.2412,6224.43
long,2026-03-23 08:30:00+00:00,2026-03-23 08:30:00+00:00,2.9152,2.99233,0.5739,152.2363,2.4458,6376.66
long,2026-03-23 08:35:00+00:00,2026-03-23 08:35:00+00:00,2.99233,2.99569,0.7587,-5.5932,-0.0877,6371.07
long,2026-03-23 08:45:00+00:00,2026-03-23 08:45:00+00:00,2.8991,2.9842,0.6373,174.2739,2.7354,6545.35
long,2026-03-23 08:50:00+00:00,2026-03-23 08:50:00+00:00,2.9842,2.93738,0.7499,-115.7826,-1.7689,6429.56
long,2026-03-23 08:55:00+00:00,2026-03-23 08:55:00+00:00,2.93738,2.97706,0.7287,73.9955,1.1509,6503.56
long,2026-03-23 09:00:00+00:00,2026-03-23 09:00:00+00:00,2.97706,2.95558,0.7555,-59.9314,-0.9215,6443.63
long,2026-03-23 09:05:00+00:00,2026-03-23 09:05:00+00:00,2.95558,2.9456,0.8659,-34.6452,-0.5377,6408.98
long,2026-03-23 09:10:00+00:00,2026-03-23 09:10:00+00:00,2.9456,2.95704,0.5685,12.073,0.1884,6421.05
long,2026-03-23 09:15:00+00:00,2026-03-23 09:15:00+00:00,2.95704,2.94371,0.6742,-41.7875,-0.6508,6379.27
long,2026-03-23 09:20:00+00:00,2026-03-23 09:20:00+00:00,2.94371,2.8753,0.6796,-161.0088,-2.5239,6218.26
long,2026-03-23 09:25:00+00:00,2026-03-23 09:25:00+00:00,2.8753,2.98135,0.5526,216.9122,3.4883,6435.17
long,2026-03-23 09:40:00+00:00,2026-03-23 09:40:00+00:00,2.99235,2.93,0.5689,-146.9566,-2.2836,6288.21
long,2026-03-23 09:50:00+00:00,2026-03-23 09:50:00+00:00,2.93717,2.96788,0.5832,53.1709,0.8456,6341.38
