direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,exit_reason
short,2026-03-07 09:45,2026-03-07 12:30,0.4113,0.390735,33171.186386,655.561,4.805,take_profit_5.00pct
short,2026-03-07 14:15,2026-03-08 05:00,0.40571,0.3854245,35208.821785,686.3736,4.805,take_profit_5.00pct
short,2026-03-08 07:30,2026-03-08 13:15,0.38496,0.365712,38850.721588,718.6345,4.805,take_profit_5.00pct
short,2026-03-08 13:15,2026-03-08 15:00,0.36719,0.4039090000000001,42645.31636,-1598.7771,-10.21,stop_loss_10.00pct
long,2026-03-08 23:30,2026-03-09 00:45,0.42952,0.450996,32701.844909,673.5103,4.795,take_profit_5.00pct
long,2026-03-09 05:15,2026-03-09 13:15,0.4596,0.48258,31994.967673,705.0993,4.795,take_profit_5.00pct
long,2026-03-09 16:30,2026-03-10 06:45,0.47946,0.503433,32108.156039,738.1699,4.795,take_profit_5.00pct
long,2026-03-10 09:30,2026-03-11 04:30,0.48004,0.504042,33573.480732,772.7916,4.795,take_profit_5.00pct
long,2026-03-11 05:45,2026-03-11 10:30,0.4934,0.51807,34196.424629,809.0371,4.795,take_profit_5.00pct
long,2026-03-11 13:30,2026-03-12 04:15,0.51308,0.538734,34427.129291,846.9826,4.795,take_profit_5.00pct
long,2026-03-12 10:15,2026-03-13 10:30,0.55955,0.5875275,33048.598483,886.7079,4.795,take_profit_5.00pct
long,2026-03-13 13:45,2026-03-13 19:15,0.57863,0.6075615,33457.774554,928.2963,4.795,take_profit_5.00pct
long,2026-03-13 21:15,2026-03-14 11:30,0.59134,0.620907,34274.157673,971.8353,4.795,take_profit_5.00pct
long,2026-03-14 15:00,2026-03-16 03:00,0.60011,0.6301155,35357.311423,1017.4163,4.795,take_profit_5.00pct
long,2026-03-16 07:30,2026-03-16 16:15,0.63521,0.5716890000000001,34970.256777,-2263.5512,-10.19,stop_loss_10.00pct
long,2026-03-17 09:30,2026-03-17 10:15,0.71735,0.7532175000000001,27782.749917,955.6414,4.795,take_profit_5.00pct
long,2026-03-17 13:45,2026-03-18 00:45,0.73881,0.7757505,28240.97052,1000.4629,4.795,take_profit_5.00pct
long,2026-03-18 00:45,2026-03-18 02:00,0.7562,0.79401,28885.624396,1047.3867,4.795,take_profit_5.00pct
long,2026-03-18 11:45,2026-03-18 12:00,0.86754,0.910917,26359.366885,1096.5113,4.795,take_profit_5.00pct
long,2026-03-18 13:15,2026-03-18 23:30,0.88516,0.929418,27046.35556,1147.9399,4.795,take_profit_5.00pct
long,2026-03-18 23:45,2026-03-19 05:00,0.88969,0.9341745,28170.715281,1201.7806,4.795,take_profit_5.00pct
long,2026-03-19 05:00,2026-03-19 05:15,0.91547,0.9612435,28661.47368,1258.1466,4.795,take_profit_5.00pct
long,2026-03-19 07:45,2026-03-19 09:45,0.91036,0.8193239999999999,30174.182779,-2799.1287,-10.19,stop_loss_10.00pct
short,2026-03-19 23:30,2026-03-20 02:45,0.79245,0.8716950000000001,31100.47333,-2516.3127,-10.21,stop_loss_10.00pct
long,2026-03-20 13:45,2026-03-21 14:45,0.93099,0.9775395,23745.827696,1060.0368,4.795,take_profit_5.00pct
long,2026-03-21 16:00,2026-03-21 18:15,0.93278,0.9794190000000002,24811.850335,1109.7547,4.795,take_profit_5.00pct
long,2026-03-21 20:45,2026-03-22 02:15,0.95109,0.9986445,25475.505678,1161.8045,4.795,take_profit_5.00pct
long,2026-03-22 18:30,2026-03-22 18:45,3.1255,2.8129500000000003,8115.793267,-2584.7864,-10.19,stop_loss_10.00pct
long,2026-03-22 20:30,2026-03-22 20:45,2.20085,2.3108925,10340.706687,1091.2626,4.795,take_profit_5.00pct
long,2026-03-22 21:15,2026-03-22 21:30,2.25416,2.366868,10569.683303,1142.4451,4.795,take_profit_5.00pct
long,2026-03-22 21:30,2026-03-22 23:30,2.38185,2.5009425000000003,10472.21033,1196.0281,4.795,take_profit_5.00pct
long,2026-03-23 01:00,2026-03-23 01:15,2.32131,2.4373755,11249.304484,1252.1242,4.795,take_profit_5.00pct
long,2026-03-23 01:15,2026-03-23 01:30,2.3934,2.5130700000000004,11422.1952,1310.8514,4.795,take_profit_5.00pct
long,2026-03-23 04:15,2026-03-23 04:45,2.4967,2.621535,11463.165258,1372.3331,4.795,take_profit_5.00pct
